agent_id,quarter_initial,income_initial,quintile_initial,skills_initial,oer_engaged_initial,signal_completed_initial,employment_initial,quarter_final,income_final,quintile_final,skills_final,oer_engaged_final,signal_completed_final,employment_final
0,0,1305.2694535468204,0,0.0,False,False,employed,40,4788.4267111709005,0,0.0,False,False,employed
1,0,80865.27749374104,2,0.0,False,False,employed,40,39936.572564221366,1,0.0,False,False,employed
2,0,1949.1408806179302,0,0.0,False,False,employed,40,3272.342511966417,0,0.0,False,False,employed
3,0,60807.338159854306,2,0.0,False,False,employed,40,88090.6949728557,2,0.0,False,False,employed
4,0,5872.234506664848,0,0.0,False,False,employed,40,11399.47189977301,0,0.0,False,False,employed
5,0,139588.58862370264,4,0.0,False,False,not_in_lf,40,139588.58862370264,3,0.0,False,False,not_in_lf
6,0,25861.167949510407,0,0.0,False,False,employed,40,112632.34368337301,3,0.0,False,False,employed
7,0,114492.58097210014,2,0.0,False,False,employed,40,96705.71341893038,3,0.0,False,False,employed
8,0,93139.37139653537,2,0.0,False,False,employed,40,231390.60197408218,4,0.0,False,False,employed
9,0,175456.53577139057,3,0.0,False,False,employed,40,421058.8303884712,4,0.0,False,False,employed
10,0,38534.54390369311,1,0.0,False,False,employed,40,42884.26978637886,1,0.0,False,False,employed
11,0,51367.212231341735,1,0.0,False,False,employed,40,67722.6057115016,2,0.0,False,False,employed
12,0,434844.9868882065,4,0.0,False,False,employed,40,813984.8003703405,4,0.0,False,False,employed
13,0,28782.393976641386,0,0.0,False,False,employed,40,23347.376666525808,0,0.0,False,False,employed
14,0,371381.2632530637,4,0.0,False,False,employed,40,3035958.4497004463,4,0.0,False,False,employed
15,0,78762.70262158121,2,0.0,False,False,employed,40,158078.1018488262,3,0.0,False,False,employed
16,0,76477.94355770008,3,0.0,True,False,employed,40,118003.4690878748,3,12.46616782452153,False,False,employed
17,0,198648.05000700007,3,0.0,False,False,employed,40,485294.5425792,4,0.0,False,False,employed
18,0,42755.309229837534,1,0.0,False,False,unemployed,40,274077.65096014354,4,0.0,False,False,employed
19,0,21646.832729580485,0,0.0,False,False,employed,40,95807.53718968395,2,0.0,False,False,employed
20,0,125699.27334738683,1,0.0,False,False,employed,40,50939.081536236365,1,0.0,False,False,employed
21,0,27799.973359056614,0,0.0,False,False,employed,40,10930.310162998156,0,0.0,False,False,employed
22,0,138335.53186715618,3,0.0,False,False,employed,40,194603.61090790216,4,0.0,False,False,employed
23,0,59720.28415046411,2,0.0,False,False,employed,40,233632.85089731443,4,0.0,False,False,employed
24,0,2771.8855463612363,0,0.0,False,False,employed,40,19527.076718866443,0,0.0,False,False,employed
25,0,111765.95837013115,2,0.0,False,False,employed,40,275901.608730921,4,0.0,False,False,employed
26,0,66928.17320651948,1,0.0,False,False,employed,40,311014.9462261217,4,0.0,False,False,employed
27,0,1585.1337373324443,0,0.0,False,False,employed,40,1875.0642008972486,0,0.0,False,False,employed
28,0,157986.8089247545,3,0.0,True,False,employed,40,568412.0709370604,4,10.209241267705995,False,False,employed
29,0,108501.17218640582,2,0.0,False,False,employed,40,51266.276224700705,1,0.0,False,False,employed
30,0,54946.1180700558,1,0.0,False,False,employed,40,309335.4458598291,4,0.0,False,False,employed
31,0,584796.7893156664,4,0.0,False,False,employed,40,1163724.8194136706,4,0.0,False,False,employed
32,0,103190.66792621656,3,0.0,False,False,employed,40,233889.144106416,4,0.0,False,False,employed
33,0,66764.83964928404,1,0.0,False,False,unemployed,40,36613.44617346335,1,0.0,False,False,employed
34,0,33776.63954475186,0,0.0,False,False,employed,40,213322.0751285337,4,0.0,False,False,employed
35,0,4510.965094606367,0,0.0,False,False,employed,40,2343.8785763449073,0,0.0,False,False,employed
36,0,23285.653041933787,0,0.0,False,False,employed,40,81880.94014973004,2,0.0,False,False,employed
37,0,8028.880765375857,0,0.0,False,False,employed,40,5954.585398583769,0,0.0,False,False,employed
38,0,213741.71339235269,4,0.0,False,False,employed,40,364389.9032426253,4,0.0,False,False,employed
39,0,202683.94935346194,4,0.0,False,False,employed,40,125063.99445300999,3,0.0,False,False,employed
40,0,886628.4198355151,4,0.0,False,False,employed,40,1871580.5484499473,4,0.0,False,False,employed
41,0,728481.8642177832,4,0.0,False,False,employed,40,862779.665190576,4,0.0,False,False,employed
42,0,446451.9488031689,4,0.0,False,False,employed,40,840666.5096190923,4,0.0,False,False,employed
43,0,281434.1106675253,4,0.0,False,False,employed,40,183403.977218152,4,0.0,False,False,employed
44,0,101351.11622056534,2,0.0,True,False,employed,40,561420.6226800993,4,8.95100836671189,False,False,employed
45,0,126787.4927504186,3,0.0,False,False,employed,40,161254.2944132374,4,0.0,False,False,employed
46,0,110257.33813700662,1,0.0,False,False,employed,40,106822.50614861558,3,0.0,False,False,employed
47,0,71707.01462572586,2,0.0,False,False,employed,40,63214.06515056405,2,0.0,False,False,employed
48,0,5761.555870564202,0,0.0,False,False,employed,40,53358.82638271825,1,0.0,False,False,employed
49,0,177370.29792865118,3,0.0,False,False,employed,40,620343.1393212444,4,0.0,False,False,employed
50,0,61820.05326016785,2,0.0,False,False,employed,40,118855.89961582051,3,0.0,False,False,employed
51,0,63502.36523588923,2,0.0,False,False,employed,40,86243.3634574141,2,0.0,False,False,employed
52,0,230189.31321251913,3,0.0,False,False,employed,40,691591.0490597221,4,0.0,False,False,employed
53,0,72719.54956654545,2,0.0,False,False,not_in_lf,40,72719.54956654545,2,0.0,False,False,not_in_lf
54,0,171678.03261413646,2,0.0,False,False,employed,40,468589.33464773773,4,0.0,False,False,employed
55,0,349668.6001348555,4,0.0,False,False,employed,40,666451.4363893558,4,0.0,False,False,employed
56,0,35362.97472693392,1,0.0,False,False,employed,40,53960.871966565624,1,0.0,False,False,employed
57,0,284278.5129974007,4,0.0,False,False,employed,40,1165236.9565199031,4,0.0,False,False,employed
58,0,1992.4276591107541,0,0.0,False,False,employed,40,4924.486181741313,0,0.0,False,False,employed
59,0,444412.8376146483,4,0.0,False,False,employed,40,2096035.229613731,4,0.0,False,False,employed
60,0,155341.8074210437,2,0.0,False,False,employed,40,693055.5531468944,4,0.0,False,False,employed
61,0,77707.26988981082,1,0.0,False,False,employed,40,54730.95900403333,1,0.0,False,False,employed
62,0,273712.21276918316,3,0.0,False,False,employed,40,1368820.8219320977,4,0.0,False,False,employed
63,0,59018.329124036754,1,0.0,False,False,employed,40,144602.95544822252,3,0.0,False,False,employed
64,0,159633.55150550365,4,0.0,False,False,employed,40,466377.10894363676,4,0.0,False,False,employed
65,0,39369.50814934635,0,0.0,False,False,employed,40,72985.93186208383,2,0.0,False,False,employed
66,0,55731.204089177394,2,0.0,False,False,employed,40,124918.30890985102,3,0.0,False,False,employed
67,0,46256.51811089998,1,0.0,False,False,employed,40,128035.83755246075,3,0.0,False,False,employed
68,0,189115.69908103236,2,0.0,False,False,employed,40,324608.5520561475,4,0.0,False,False,employed
69,0,62017.70780473869,2,0.0,False,False,employed,40,41265.30240281484,1,0.0,False,False,employed
70,0,182984.50578791194,2,0.0,False,False,employed,40,401560.14526333584,4,0.0,False,False,employed
71,0,4678.800274883161,0,0.0,True,False,employed,40,9981.627355994353,0,9.951489937185155,False,False,employed
72,0,8379.093612754137,0,0.0,False,False,employed,40,3121.930052693906,0,0.0,False,False,employed
73,0,2946.4059264912908,0,0.0,False,False,employed,40,3835.3362834637223,0,0.0,False,False,employed
74,0,79878.83956624787,2,0.0,False,False,employed,40,491966.2542910788,4,0.0,False,False,employed
75,0,244615.1829125196,4,0.0,False,False,employed,40,328564.82642476715,4,0.0,False,False,employed
76,0,773215.8574992055,4,0.0,False,False,employed,40,855210.7448181142,4,0.0,False,False,employed
77,0,413211.267427819,4,0.0,False,False,employed,40,299596.773436636,4,0.0,False,False,employed
78,0,45307.87762750822,1,0.0,False,False,employed,40,166151.59498709702,4,0.0,False,False,employed
79,0,91693.58838300339,1,0.0,True,False,employed,40,66540.60558764351,2,2.22485362554508,False,False,employed
80,0,128719.58519261506,2,0.0,False,False,employed,40,283010.0083468122,4,0.0,False,False,employed
81,0,496763.7582356125,4,0.0,False,False,employed,40,743126.491022945,4,0.0,False,False,employed
82,0,141054.92252499785,3,0.0,False,False,employed,40,196163.8021274424,4,0.0,False,False,employed
83,0,877429.2021900241,4,0.0,False,False,employed,40,2578254.8730802955,4,0.0,False,False,employed
84,0,100763.38666680723,3,0.0,False,False,employed,40,222606.94813613754,4,0.0,False,False,employed
85,0,59441.361433821316,0,0.0,False,False,employed,40,194087.41010335778,4,0.0,False,False,employed
86,0,421405.98896018707,4,0.0,False,False,employed,40,741269.2969579439,4,0.0,False,False,employed
87,0,958.6465044869276,0,0.0,False,False,not_in_lf,40,958.6465044869276,0,0.0,False,False,not_in_lf
88,0,275319.6553345861,4,0.0,True,False,employed,40,692306.323232473,4,10.822147846277836,False,False,employed
89,0,29037.22210690913,0,0.0,False,False,employed,40,52756.72026723063,1,0.0,False,False,employed
90,0,82056.81611185826,1,0.0,False,False,employed,40,445631.9256402905,4,0.0,False,False,employed
91,0,500703.2592936446,4,0.0,False,False,employed,40,1406658.295350711,4,0.0,False,False,employed
92,0,328770.36212774867,4,0.0,False,False,employed,40,644747.2332893222,4,0.0,False,False,employed
93,0,270699.9764934125,3,0.0,False,False,employed,40,1776750.4436790466,4,0.0,False,False,employed
94,0,80171.15831934655,3,0.0,False,False,employed,40,160636.99255756367,3,0.0,False,False,employed
95,0,87192.53719656481,1,0.0,False,False,employed,40,129568.58476433753,3,0.0,False,False,employed
96,0,58539.531562525175,1,0.0,False,False,employed,40,72699.9839570428,2,0.0,False,False,employed
97,0,11150.78294583436,0,0.0,False,False,employed,40,47922.96870298846,1,0.0,False,False,employed
98,0,66792.09737300973,1,0.0,False,False,employed,40,287272.03040067403,4,0.0,False,False,employed
99,0,165826.86251175747,2,0.0,False,False,employed,40,300555.36720724154,4,0.0,False,False,employed
100,0,146109.3760334286,3,0.0,False,False,employed,40,369612.7597491992,4,0.0,False,False,employed
101,0,15406.194525931252,0,0.0,False,False,employed,40,33566.54185013958,1,0.0,False,False,employed
102,0,21050.90913079816,0,0.0,False,False,employed,40,54620.984831285255,1,0.0,False,False,employed
103,0,105858.14093436609,1,0.0,False,False,employed,40,116259.6579653346,3,0.0,False,False,employed
104,0,21288.491703442876,0,0.0,False,False,employed,40,32237.020433536338,1,0.0,False,False,employed
105,0,50212.59228621743,0,0.0,False,False,employed,40,236466.3349416263,4,0.0,False,False,employed
106,0,314244.4356052183,4,0.0,False,False,employed,40,241322.8139654014,4,0.0,False,False,employed
107,0,182623.4435661904,2,0.0,False,False,employed,40,98837.29517331513,3,0.0,False,False,employed
108,0,328994.8923370836,3,0.0,False,False,employed,40,382097.6631445826,4,0.0,False,False,employed
109,0,1063212.6759733227,4,0.0,False,False,employed,40,2274095.895479217,4,0.0,False,False,employed
110,0,396978.2899652861,4,0.0,False,False,employed,40,640630.7505923276,4,0.0,False,False,employed
111,0,166065.3805008667,2,0.0,False,False,employed,40,516886.56496619555,4,0.0,False,False,employed
112,0,57525.63332602405,1,0.0,False,False,employed,40,37671.26821818033,1,0.0,False,False,employed
113,0,5775.730764293891,0,0.0,False,False,employed,40,17340.674899971782,0,0.0,False,False,employed
114,0,31652.00124770495,1,0.0,False,False,employed,40,47635.77280335702,1,0.0,False,False,employed
115,0,33996.75813034832,0,0.0,False,False,unemployed,40,128350.21243030441,3,0.0,False,False,employed
116,0,21036.431034964826,0,0.0,False,False,employed,40,34546.14678827985,1,0.0,False,False,employed
117,0,23866.124117535448,0,0.0,False,False,employed,40,92539.60447365575,2,0.0,False,False,employed
118,0,110424.22636944888,3,0.0,False,False,employed,40,160669.26828642606,3,0.0,False,False,employed
119,0,273913.52673060464,3,0.0,False,False,employed,40,1176726.3262358254,4,0.0,False,False,employed
120,0,11184.400004497067,0,0.0,False,False,employed,40,11006.87505162545,0,0.0,False,False,employed
121,0,20793.29973400916,0,0.0,False,False,employed,40,36727.7820077391,1,0.0,False,False,employed
122,0,84343.21904637254,1,0.0,False,False,employed,40,101881.02280799381,3,0.0,False,False,employed
123,0,280091.8119630051,4,0.0,False,False,employed,40,251022.2236336254,4,0.0,False,False,employed
124,0,42192.23338300312,1,0.0,False,False,employed,40,172565.52701326707,4,0.0,False,False,employed
125,0,373561.08531521517,4,0.0,False,False,employed,40,1043655.5720160839,4,0.0,False,False,employed
126,0,122979.3887260071,3,0.0,False,False,employed,40,304635.6444846244,4,0.0,False,False,employed
127,0,102702.95908484029,3,0.0,True,False,employed,40,280009.6890311845,4,2.3011513733384032,False,False,employed
128,0,41522.69939293016,1,0.0,False,False,employed,40,68806.20255046975,2,0.0,False,False,employed
129,0,184310.53617813284,3,0.0,False,False,employed,40,696677.7828691294,4,0.0,False,False,employed
130,0,32016.793606159234,1,0.0,False,False,employed,40,221304.94293402918,4,0.0,False,False,employed
131,0,45782.11360230053,1,0.0,False,False,employed,40,135422.63945872398,3,0.0,False,False,employed
132,0,45807.88880218454,1,0.0,False,False,employed,40,27124.060328378804,0,0.0,False,False,employed
133,0,61702.71248571914,1,0.0,False,False,not_in_lf,40,61702.71248571914,2,0.0,False,False,not_in_lf
134,0,98886.99149594594,3,0.0,False,False,employed,40,85156.32776500979,2,0.0,False,False,employed
135,0,232172.31003814095,3,0.0,False,False,employed,40,542413.5784548678,4,0.0,False,False,employed
136,0,207898.51822733865,3,0.0,False,False,employed,40,651793.4756330857,4,0.0,False,False,employed
137,0,46233.08647887891,0,0.0,False,False,employed,40,190475.11182124575,4,0.0,False,False,employed
138,0,4657.485650237847,0,0.0,False,False,unemployed,40,178138.20784095812,4,0.0,False,False,employed
139,0,82835.66846378209,3,0.0,False,False,employed,40,920998.076460825,4,0.0,False,False,employed
140,0,10450.088233553044,0,0.0,False,False,employed,40,19611.86294489019,0,0.0,False,False,employed
141,0,74030.03540442651,2,0.0,False,False,employed,40,36568.28403946766,1,0.0,False,False,employed
142,0,69281.34937013476,2,0.0,False,False,employed,40,106663.15209669911,3,0.0,False,False,employed
143,0,347437.8806715613,4,0.0,False,False,employed,40,838532.8648688877,4,0.0,False,False,employed
144,0,427724.66080604965,4,0.0,False,False,employed,40,2239877.821858341,4,0.0,False,False,employed
145,0,376770.3460916052,4,0.0,False,False,employed,40,319666.50408339594,4,0.0,False,False,employed
146,0,2455.3251341350096,0,0.0,False,False,employed,40,2934.6343119666235,0,0.0,False,False,employed
147,0,5216.838014615169,0,0.0,False,False,employed,40,13765.004491806645,0,0.0,False,False,employed
148,0,246923.48762279452,3,0.0,False,False,employed,40,943882.4564050507,4,0.0,False,False,employed
149,0,120514.92335169068,3,0.0,False,False,employed,40,168648.65758356932,4,0.0,False,False,employed
150,0,47569.12610509692,0,0.0,False,False,employed,40,111832.45755937042,3,0.0,False,False,employed
151,0,333939.062141127,3,0.0,False,False,employed,40,245887.06051715725,4,0.0,False,False,employed
152,0,409375.10153373494,4,0.0,False,False,employed,40,1178938.327462695,4,0.0,False,False,employed
153,0,191262.65259334285,3,0.0,False,False,employed,40,472197.2573388372,4,0.0,False,False,employed
154,0,39854.95445658653,1,0.0,False,False,employed,40,278593.314536253,4,0.0,False,False,employed
155,0,39521.44137432206,1,0.0,False,False,employed,40,85141.2566958733,2,0.0,False,False,employed
156,0,96769.83458358339,3,0.0,False,False,employed,40,79583.25974427717,2,0.0,False,False,employed
157,0,143781.1258681078,2,0.0,False,False,employed,40,24611.59294123034,0,0.0,False,False,employed
158,0,142044.94599486393,3,0.0,False,False,employed,40,267318.78885452705,4,0.0,False,False,employed
159,0,184834.6656411705,3,0.0,False,False,employed,40,286700.0578370838,4,0.0,False,False,employed
160,0,49773.5900257743,2,0.0,False,False,employed,40,417662.611850907,4,0.0,False,False,employed
161,0,248777.9038142279,4,0.0,False,False,employed,40,819504.321970265,4,0.0,False,False,employed
162,0,87066.16398890008,2,0.0,False,False,employed,40,223903.02015556378,4,0.0,False,False,employed
163,0,3897.729790469475,0,0.0,False,False,employed,40,4781.049853437551,0,0.0,False,False,employed
164,0,27159.585414558584,0,0.0,False,False,employed,40,99833.09163843443,3,0.0,False,False,employed
165,0,12548.304219419098,0,0.0,False,False,employed,40,15426.137155176291,0,0.0,False,False,employed
166,0,59674.479891398834,1,0.0,False,False,employed,40,133018.57974397144,3,0.0,False,False,employed
167,0,24390.192471039893,0,0.0,False,False,employed,40,53893.50543009488,1,0.0,False,False,employed
168,0,27487.449188538754,0,0.0,False,False,employed,40,45645.04519387414,1,0.0,False,False,employed
169,0,67120.34381925258,2,0.0,False,False,employed,40,171947.00042466435,4,0.0,False,False,employed
170,0,614941.7421441486,4,0.0,False,False,employed,40,944381.5867856909,4,0.0,False,False,employed
171,0,125597.39831840064,2,0.0,False,False,employed,40,59595.616113397664,2,0.0,False,False,employed
172,0,55309.93345019613,1,0.0,False,False,employed,40,61414.115784350724,2,0.0,False,False,employed
173,0,23616.204946381804,0,0.0,False,False,employed,40,85623.4646536615,2,0.0,False,False,employed
174,0,30388.981635394353,0,0.0,False,False,employed,40,146146.94966106073,3,0.0,False,False,employed
175,0,194407.92304102145,3,0.0,False,False,employed,40,285521.08298162045,4,0.0,False,False,employed
176,0,274524.50780263677,4,0.0,False,False,employed,40,794440.9765740723,4,0.0,False,False,employed
177,0,311150.3644754585,3,0.0,False,False,employed,40,514878.6830042352,4,0.0,False,False,employed
178,0,45896.415324583395,0,0.0,False,False,employed,40,53592.21447594262,1,0.0,False,False,employed
179,0,88206.49329026292,1,0.0,False,False,employed,40,299874.23841516615,4,0.0,False,False,employed
180,0,174602.73303062803,2,0.0,False,False,employed,40,162785.01964636342,4,0.0,False,False,employed
181,0,99066.30602387903,1,0.0,False,False,employed,40,326383.1977263441,4,0.0,False,False,employed
182,0,8335.04449253753,0,0.0,False,False,employed,40,12338.487416637854,0,0.0,False,False,employed
183,0,449892.78148563387,4,0.0,False,False,employed,40,413272.73406576796,4,0.0,False,False,employed
184,0,56795.81371430897,0,0.0,False,False,employed,40,239161.39187702088,4,0.0,False,False,employed
185,0,86792.64607177046,2,0.0,False,False,employed,40,389911.7152248024,4,0.0,False,False,employed
186,0,80754.21132347015,1,0.0,False,False,employed,40,107601.5686387172,3,0.0,False,False,employed
187,0,75841.30694902611,3,0.0,False,False,employed,40,190791.84928917207,4,0.0,False,False,employed
188,0,85951.67218349711,3,0.0,False,False,employed,40,88156.67778972823,2,0.0,False,False,employed
189,0,80961.49976761287,2,0.0,False,False,employed,40,88857.42887063183,2,0.0,False,False,employed
190,0,236244.23587770452,4,0.0,False,False,employed,40,118835.27042471347,3,0.0,False,False,employed
191,0,363568.50637412193,4,0.0,False,False,employed,40,1406746.487134985,4,0.0,False,False,employed
192,0,199154.85531969022,2,0.0,False,False,employed,40,344376.3944540123,4,0.0,False,False,employed
193,0,34116.22905103871,0,0.0,False,False,employed,40,86660.5484748621,2,0.0,False,False,employed
194,0,80906.55740600695,2,0.0,False,False,employed,40,123872.70511560484,3,0.0,False,False,employed
195,0,97120.49930812418,2,0.0,False,False,employed,40,337845.955448944,4,0.0,False,False,employed
196,0,84269.43836930573,2,0.0,False,False,employed,40,95441.74700416882,2,0.0,False,False,employed
197,0,571.8684225420102,0,0.0,False,False,employed,40,853.9639450627005,0,0.0,False,False,employed
198,0,236111.525892167,4,0.0,False,False,employed,40,474184.13892339845,4,0.0,False,False,employed
199,0,13369.034381531257,0,0.0,False,False,employed,40,72319.83081462442,2,0.0,False,False,employed
200,0,568764.461405594,4,0.0,False,False,employed,40,599968.7561790318,4,0.0,False,False,employed
201,0,150140.84940376668,3,0.0,False,False,employed,40,492426.5150255895,4,0.0,False,False,employed
202,0,30335.132914747977,0,0.0,False,False,employed,40,72607.47978428839,2,0.0,False,False,employed
203,0,41647.827930582636,1,0.0,False,False,employed,40,74596.95407161965,2,0.0,False,False,employed
204,0,131429.25172053842,3,0.0,False,False,employed,40,257081.6964149368,4,0.0,False,False,employed
205,0,44176.484046346115,1,0.0,False,False,employed,40,70680.83788232732,2,0.0,False,False,employed
206,0,238827.40660416588,3,0.0,False,False,unemployed,40,449197.9035997766,4,0.0,False,False,employed
207,0,234666.02178936062,4,0.0,False,False,employed,40,1348695.5352808496,4,0.0,False,False,employed
208,0,40312.80284540646,1,0.0,False,False,employed,40,95162.59865941951,2,0.0,False,False,employed
209,0,737440.7421608398,4,0.0,False,False,employed,40,935220.6020865842,4,0.0,False,False,employed
210,0,133548.9269520253,2,0.0,True,False,employed,40,204688.52412192724,4,12.002587837109697,False,False,employed
211,0,99790.97553077813,3,0.0,False,False,employed,40,447458.81827065645,4,0.0,False,False,employed
212,0,78088.91199080046,2,0.0,False,False,employed,40,229212.25604704866,4,0.0,False,False,employed
213,0,81227.40138685692,2,0.0,False,False,employed,40,278956.6508636255,4,0.0,False,False,employed
214,0,131107.14089271936,3,0.0,False,False,employed,40,147618.51791859325,3,0.0,False,False,employed
215,0,162128.59170834365,4,0.0,False,False,employed,40,672600.9484835608,4,0.0,False,False,employed
216,0,166877.00076784636,2,0.0,False,False,employed,40,183226.40515777172,4,0.0,False,False,employed
217,0,8954.323562656844,0,0.0,False,False,employed,40,36569.51922302602,1,0.0,False,False,employed
218,0,12406.420926259665,0,0.0,False,False,unemployed,40,30058.744115958383,1,0.0,False,False,employed
219,0,220763.06876791443,3,0.0,False,False,employed,40,618026.9543180993,4,0.0,False,False,employed
220,0,257817.1368657051,3,0.0,False,False,employed,40,586712.5984326215,4,0.0,False,False,employed
221,0,17775.28571961491,0,0.0,False,False,employed,40,22098.530104666777,0,0.0,False,False,employed
222,0,13905.683262705337,0,0.0,False,False,unemployed,40,194743.0897254338,4,0.0,False,False,employed
223,0,507.8028830865153,0,0.0,False,False,employed,40,1978.471012448134,0,0.0,False,False,employed
224,0,802149.2623151103,4,0.0,False,False,employed,40,926926.9433763636,4,0.0,False,False,employed
225,0,100953.09871331496,1,0.0,False,False,employed,40,154007.41924242844,3,0.0,False,False,employed
226,0,4218.878757671254,0,0.0,False,False,employed,40,3822.391543421652,0,0.0,False,False,employed
227,0,91589.85358156089,1,0.0,True,False,employed,40,78852.16709885861,2,7.22426832732473,False,False,employed
228,0,97403.82893259289,2,0.0,True,False,employed,40,333373.9858480124,4,1.5166666666666664,False,False,employed
229,0,25278.274883984795,0,0.0,False,False,not_in_lf,40,25278.274883984795,0,0.0,False,False,not_in_lf
230,0,513709.63005957037,4,0.0,False,False,employed,40,1893915.034646339,4,0.0,False,False,employed
231,0,86132.36676167457,2,0.0,False,False,employed,40,347195.9540164928,4,0.0,False,False,employed
232,0,41279.81741056971,1,0.0,False,False,employed,40,22596.84805269587,0,0.0,False,False,employed
233,0,572369.1723883544,4,0.0,False,False,employed,40,640595.877498537,4,0.0,False,False,employed
234,0,46643.10495857829,1,0.0,True,False,employed,40,45801.232634764434,1,1.6706285927319475,False,False,employed
235,0,66778.34629695205,1,0.0,False,False,employed,40,31905.161899253875,1,0.0,False,False,employed
236,0,77956.90564526587,2,0.0,False,False,employed,40,49714.21587730105,1,0.0,False,False,employed
237,0,133701.74124948058,2,0.0,False,False,employed,40,215289.35459596495,4,0.0,False,False,employed
238,0,4405.9639097813915,0,0.0,False,False,employed,40,4834.335216352684,0,0.0,False,False,employed
239,0,284075.1362336145,3,0.0,False,False,employed,40,984474.003147659,4,0.0,False,False,employed
240,0,499602.3441434514,4,0.0,False,False,not_in_lf,40,499602.3441434514,4,0.0,False,False,not_in_lf
241,0,23390.06814922197,0,0.0,False,False,employed,40,31513.293546972276,1,0.0,False,False,employed
242,0,131041.83376357848,2,0.0,False,False,employed,40,95237.14075219978,2,0.0,False,False,employed
243,0,253789.03874242288,4,0.0,False,False,employed,40,176358.1648912324,4,0.0,False,False,employed
244,0,42167.17312606956,0,0.0,False,False,employed,40,162158.39187989934,4,0.0,False,False,employed
245,0,170661.07408821041,2,0.0,False,False,employed,40,144235.36918103095,3,0.0,False,False,employed
246,0,64090.46781353777,1,0.0,False,False,employed,40,49129.68302638002,1,0.0,False,False,employed
247,0,114878.60021966972,3,0.0,False,False,employed,40,337523.83018584945,4,0.0,False,False,employed
248,0,211094.02832718514,3,0.0,False,False,employed,40,519091.6152524239,4,0.0,False,False,employed
249,0,6243.977047482036,0,0.0,False,False,employed,40,22944.281467456898,0,0.0,False,False,employed
250,0,123731.34676453614,3,0.0,False,False,employed,40,123696.07654746353,3,0.0,False,False,employed
251,0,101510.39336879832,3,0.0,False,False,employed,40,261076.6718638961,4,0.0,False,False,employed
252,0,243023.94437202386,3,0.0,False,False,employed,40,344640.97140151757,4,0.0,False,False,employed
253,0,141213.67617335857,3,0.0,False,False,employed,40,299874.4004940874,4,0.0,False,False,employed
254,0,278058.8292576206,3,0.0,False,False,employed,40,589763.0469283897,4,0.0,False,False,employed
255,0,91429.30670984641,1,0.0,False,False,employed,40,19764.86586333811,0,0.0,False,False,employed
256,0,250255.94279174268,3,0.0,False,False,employed,40,196964.34383415795,4,0.0,False,False,employed
257,0,149587.4084343084,3,0.0,False,False,employed,40,1239567.6385551984,4,0.0,False,False,employed
258,0,95301.41314832598,2,0.0,False,False,employed,40,243926.37994737085,4,0.0,False,False,employed
259,0,69397.21774856318,2,0.0,False,False,employed,40,451295.6609791289,4,0.0,False,False,employed
260,0,9956.932671931141,0,0.0,False,False,employed,40,12022.645167470382,0,0.0,False,False,employed
261,0,142062.43111668248,2,0.0,False,False,employed,40,248350.51561337058,4,0.0,False,False,employed
262,0,526759.378157665,4,0.0,False,False,employed,40,954028.8635720406,4,0.0,False,False,employed
263,0,742224.5915782439,4,0.0,True,False,employed,40,1774825.6232299185,4,1.868093550433686,False,False,employed
264,0,149360.38729825153,2,0.0,False,False,employed,40,1059727.4615436269,4,0.0,False,False,employed
265,0,112331.54787914822,3,0.0,False,False,employed,40,71058.06173483888,2,0.0,False,False,employed
266,0,253623.7171453629,3,0.0,False,False,employed,40,570758.9086498164,4,0.0,False,False,employed
267,0,77947.94245131654,1,0.0,False,False,employed,40,62762.290253918974,2,0.0,False,False,employed
268,0,161943.76611158604,3,0.0,False,False,employed,40,395531.7893718275,4,0.0,False,False,employed
269,0,121682.6526427272,1,0.0,False,False,employed,40,340973.4734562241,4,0.0,False,False,employed
270,0,19716.03872041443,0,0.0,False,False,employed,40,38015.21399371091,1,0.0,False,False,employed
271,0,110926.3184303662,2,0.0,False,False,employed,40,120152.50041851385,3,0.0,False,False,employed
272,0,72825.3941029078,3,0.0,False,False,employed,40,126925.25033253274,3,0.0,False,False,employed
273,0,154189.34185539308,3,0.0,False,False,employed,40,631761.7205973425,4,0.0,False,False,employed
274,0,743209.2887419923,4,0.0,False,False,employed,40,1484289.9847309084,4,0.0,False,False,employed
275,0,86060.7522615845,2,0.0,False,False,employed,40,86437.06346471341,2,0.0,False,False,employed
276,0,384517.2888675841,4,0.0,True,False,employed,40,1192845.2372746412,4,2.2225144520995643,False,False,employed
277,0,85144.07486367578,1,0.0,False,False,employed,40,415364.7857412279,4,0.0,False,False,employed
278,0,23219.83318962302,1,0.0,False,False,employed,40,41248.42272182686,1,0.0,False,False,employed
279,0,56604.51272467144,1,0.0,False,False,not_in_lf,40,56604.51272467144,1,0.0,False,False,not_in_lf
280,0,499195.5967449972,4,0.0,False,False,employed,40,1329974.773040172,4,0.0,False,False,employed
281,0,56709.074574476355,1,0.0,False,False,employed,40,127080.67546291085,3,0.0,False,False,employed
282,0,110649.39800200585,2,0.0,False,False,employed,40,112132.77472101594,3,0.0,False,False,employed
283,0,81564.74204768965,1,0.0,False,False,employed,40,73416.38805403723,2,0.0,False,False,employed
284,0,215772.35943846483,3,0.0,False,False,employed,40,762331.3038995601,4,0.0,False,False,employed
285,0,118453.59788469214,2,0.0,False,False,employed,40,1219820.2536739197,4,0.0,False,False,employed
